event_id,timestamp,source_type,src_ip,dst_ip,protocol,url,url_length,url_has_ip,url_has_at_symbol,url_has_redirect,url_class,url_risk_score,file_type,file_size_kb,file_entropy,file_class,malware_risk_score,process_count,failed_logins,packets,bytes_in,bytes_out,network_activity,network_anomaly_score,unusual_login,large_outbound_transfer,attack_detected,possible_data_exfiltration,abnormal_activity,severity,incident_type,threat_tactic,human_approval_required,recommended_action
EVT-002765,2026-01-29 19:00:00,network,10.0.189.101,172.16.59.8,HTTP,https://example-safe.test/account,56,0,0,0,benign,0.033,dll,39919,6.463,malicious,0.985,36,4,546,13912,69358,data_exfiltration,1.0,0,0,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-002766,2026-01-29 19:15:00,endpoint,10.0.139.172,172.16.194.37,DNS,https://example-safe.test/verify,116,0,0,0,suspicious,0.572,none,44512,6.476,suspicious,0.576,105,0,4609,45347,29288,brute_force,0.81,0,0,1,0,1,high,network_attack,Credential Access,1,Block suspicious indicator for analyst review
EVT-002767,2026-01-29 19:30:00,browser,10.0.32.49,172.16.99.229,TCP,https://example-safe.test/verify,62,0,0,1,phishing,0.875,doc,38782,5.046,suspicious,0.603,44,2,118,88793,27226,normal,0.051,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-002768,2026-01-29 19:45:00,browser,10.0.6.244,172.16.56.189,HTTPS,https://example-safe.test/update,78,0,0,0,benign,0.055,doc,10839,5.605,malicious,0.921,84,1,2654,53393,752,normal,0.027,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-002769,2026-01-29 20:00:00,endpoint,10.0.57.6,172.16.86.65,HTTP,https://example-safe.test/account,99,0,0,0,phishing,0.853,js,13123,6.06,benign,0.042,88,1,1046,53557,56356,brute_force,0.813,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-002770,2026-01-29 20:15:00,endpoint,10.0.47.63,172.16.103.170,UDP,https://example-safe.test/account,60,0,0,0,phishing,0.895,pdf,45295,4.982,benign,0.012,100,3,3265,94325,37195,port_scan,0.708,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-002771,2026-01-29 20:30:00,server,10.0.177.150,172.16.112.97,HTTPS,https://example-safe.test/login,84,0,1,0,benign,0.106,dll,37861,7.949,malicious,0.953,23,3,1955,7849,53277,port_scan,0.71,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-002772,2026-01-29 20:45:00,endpoint,10.0.67.147,172.16.177.68,DNS,https://example-safe.test/update,109,0,0,0,benign,0.063,none,16773,2.292,suspicious,0.62,14,4,2320,42976,27877,normal,0.089,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-002773,2026-01-29 21:00:00,network,10.0.183.162,172.16.240.137,DNS,https://example-safe.test/verify,97,0,0,1,malicious,0.971,pdf,38333,2.681,benign,0.093,6,1,3707,80522,10232,infiltration,0.958,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-002774,2026-01-29 21:15:00,endpoint,10.0.41.105,172.16.136.58,DNS,https://example-safe.test/download,59,0,0,0,phishing,0.886,pdf,34664,3.652,benign,0.016,90,0,651,60241,14141,normal,0.016,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-002775,2026-01-29 21:30:00,endpoint,10.0.7.57,172.16.243.214,HTTP,https://example-safe.test/home,58,0,0,0,phishing,0.863,none,8869,5.436,benign,0.046,50,3,818,89549,25598,web_attack,0.796,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-002776,2026-01-29 21:45:00,browser,10.0.16.59,172.16.241.106,TCP,https://example-safe.test/login,64,0,1,0,benign,0.074,zip,10743,7.538,benign,0.039,57,4,3541,64775,19144,infiltration,0.968,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-002777,2026-01-29 22:00:00,browser,10.0.166.137,172.16.241.54,TCP,https://example-safe.test/update,60,0,0,0,benign,0.047,js,15180,7.781,benign,0.028,84,2,2170,20169,45373,port_scan,0.761,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-002778,2026-01-29 22:15:00,endpoint,10.0.250.205,172.16.85.48,DNS,https://example-safe.test/verify,40,0,0,0,benign,0.093,pdf,7214,7.77,malicious,0.967,91,0,3278,18265,97541,port_scan,0.73,0,1,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-002779,2026-01-29 22:30:00,server,10.0.34.46,172.16.182.105,HTTPS,https://example-safe.test/update,49,0,0,1,benign,0.095,zip,35944,7.718,malicious,0.968,77,0,3177,88295,9683,botnet,0.928,0,0,1,0,1,high,network_attack,Execution,1,Block suspicious indicator for analyst review
EVT-002780,2026-01-29 22:45:00,browser,10.0.165.43,172.16.156.101,UDP,https://example-safe.test/login,91,0,0,0,benign,0.037,pdf,34889,7.171,benign,0.042,86,3,1136,84431,41328,ddos,0.963,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002781,2026-01-29 23:00:00,network,10.0.47.134,172.16.194.110,HTTPS,https://example-safe.test/login,119,0,0,0,benign,0.069,js,33241,5.2,suspicious,0.566,47,0,492,13989,42618,normal,0.094,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-002782,2026-01-29 23:15:00,network,10.0.252.166,172.16.81.128,HTTP,https://example-safe.test/update,74,0,1,0,malicious,0.945,exe,28838,6.041,malicious,0.961,33,0,1481,70672,83019,normal,0.048,0,1,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-002783,2026-01-29 23:30:00,endpoint,10.0.112.123,172.16.159.237,TCP,https://example-safe.test/update,55,0,0,0,suspicious,0.579,doc,6081,2.139,benign,0.056,116,1,2185,79749,83784,normal,0.074,0,1,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-002784,2026-01-29 23:45:00,endpoint,10.0.244.61,172.16.141.59,UDP,https://example-safe.test/home,94,0,0,0,malicious,0.938,zip,33936,2.171,benign,0.0,80,2,2114,38421,56924,normal,0.027,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-002785,2026-01-30 00:00:00,server,10.0.132.133,172.16.237.254,DNS,https://example-safe.test/account,32,0,0,1,suspicious,0.556,dll,49526,7.231,suspicious,0.582,13,3,1984,82249,1358,normal,0.046,0,0,1,0,0,medium,malware_activity,Discovery,1,Increase monitoring
EVT-002786,2026-01-30 00:15:00,endpoint,10.0.70.60,172.16.82.216,DNS,https://example-safe.test/account,45,0,0,0,benign,0.063,zip,47812,4.201,malicious,0.937,68,5,1155,635,50243,normal,0.036,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-002787,2026-01-30 00:30:00,email,10.0.205.238,172.16.159.33,HTTP,https://example-safe.test/update,30,0,0,0,suspicious,0.569,js,29235,4.249,benign,0.036,111,2,1999,38012,36677,dos,0.895,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002788,2026-01-30 00:45:00,email,10.0.88.92,172.16.118.53,HTTP,https://example-safe.test/home,52,1,0,0,benign,0.024,doc,43653,3.149,malicious,0.979,37,1,2260,28234,20758,data_exfiltration,1.0,0,0,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-002789,2026-01-30 01:00:00,endpoint,10.0.77.106,172.16.95.122,HTTP,https://example-safe.test/update,19,0,0,0,suspicious,0.561,none,3709,3.56,benign,0.035,36,0,4501,94837,46721,ddos,0.939,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002790,2026-01-30 01:15:00,email,10.0.241.184,172.16.91.121,HTTP,https://example-safe.test/login,78,1,0,0,suspicious,0.555,zip,47060,6.258,benign,0.076,80,6,1705,67045,47619,infiltration,0.949,0,0,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-002791,2026-01-30 01:30:00,network,10.0.82.187,172.16.36.213,DNS,https://example-safe.test/verify,82,0,0,0,malicious,0.932,doc,45110,7.174,benign,0.048,27,1,4931,89682,42725,botnet,0.881,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-002792,2026-01-30 01:45:00,endpoint,10.0.7.196,172.16.197.203,DNS,https://example-safe.test/account,58,0,0,0,suspicious,0.579,zip,15299,4.258,benign,0.042,2,1,4650,32086,82722,ddos,0.937,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-002793,2026-01-30 02:00:00,network,10.0.31.216,172.16.226.123,HTTP,https://example-safe.test/download,113,0,0,0,phishing,0.92,zip,13954,5.982,malicious,0.961,89,1,4967,88250,8858,normal,0.067,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-002794,2026-01-30 02:15:00,network,10.0.214.85,172.16.34.121,DNS,https://example-safe.test/update,111,0,0,0,benign,0.051,doc,301,6.392,malicious,0.915,52,1,2038,29374,81838,normal,0.059,0,1,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-002795,2026-01-30 02:30:00,email,10.0.48.42,172.16.61.188,HTTP,https://example-safe.test/update,103,1,0,0,benign,0.047,doc,20555,5.096,benign,0.037,90,1,3146,94777,99599,web_attack,0.906,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-002796,2026-01-30 02:45:00,server,10.0.90.30,172.16.240.3,UDP,https://example-safe.test/verify,21,0,0,0,phishing,0.871,js,22520,4.395,malicious,0.97,12,2,1363,76987,69119,infiltration,0.927,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-002797,2026-01-30 03:00:00,network,10.0.117.244,172.16.6.148,HTTP,https://example-safe.test/login,70,0,0,0,benign,0.113,js,26154,5.615,malicious,1.0,17,0,1162,56706,35423,port_scan,0.756,0,0,1,0,1,medium,network_attack,Execution,1,Increase monitoring
EVT-002798,2026-01-30 03:15:00,email,10.0.126.51,172.16.4.101,HTTP,https://example-safe.test/download,127,0,0,0,phishing,0.903,js,933,5.381,benign,0.016,90,1,2427,73601,83484,normal,0.036,0,1,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-002799,2026-01-30 03:30:00,server,10.0.163.190,172.16.53.103,UDP,https://example-safe.test/verify,105,0,0,0,suspicious,0.532,exe,41732,3.922,suspicious,0.632,103,1,1422,55710,24682,botnet,0.881,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002800,2026-01-30 03:45:00,email,10.0.51.215,172.16.71.190,TCP,https://example-safe.test/home,31,0,0,0,benign,0.01,doc,2399,4.02,benign,0.055,82,4,758,91624,51533,normal,0.061,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-002801,2026-01-30 04:00:00,email,10.0.120.109,172.16.252.209,HTTPS,https://example-safe.test/download,34,0,0,0,malicious,0.949,doc,29751,3.195,suspicious,0.585,92,1,2119,77005,69910,normal,0.0,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-002802,2026-01-30 04:15:00,endpoint,10.0.232.178,172.16.166.164,HTTP,https://example-safe.test/update,31,0,0,0,suspicious,0.539,doc,1952,5.408,benign,0.025,57,1,3459,47778,88923,botnet,0.857,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-002803,2026-01-30 04:30:00,browser,10.0.158.147,172.16.34.6,UDP,https://example-safe.test/login,121,1,0,0,suspicious,0.556,none,44398,7.626,suspicious,0.633,30,1,1733,20941,72915,port_scan,0.694,0,0,1,0,0,medium,network_attack,Credential Access,1,Increase monitoring
EVT-002804,2026-01-30 04:45:00,server,10.0.224.50,172.16.231.128,UDP,https://example-safe.test/update,120,0,1,0,suspicious,0.551,dll,18357,4.043,benign,0.053,19,2,379,55903,26805,ddos,0.977,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002805,2026-01-30 05:00:00,email,10.0.182.251,172.16.194.146,DNS,https://example-safe.test/download,58,0,0,1,phishing,0.909,zip,21424,6.03,malicious,0.985,57,3,1289,61171,3234,infiltration,0.916,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-002806,2026-01-30 05:15:00,network,10.0.83.86,172.16.234.27,HTTP,https://example-safe.test/home,79,1,0,0,suspicious,0.482,zip,18238,6.939,malicious,0.951,18,1,1701,5714,82384,brute_force,0.807,0,1,1,1,1,critical,possible_data_exfiltration,Execution,1,Isolate endpoint and investigate transfer
EVT-002807,2026-01-30 05:30:00,network,10.0.132.237,172.16.39.233,UDP,https://example-safe.test/account,69,0,0,0,malicious,0.973,doc,47353,7.79,benign,0.015,102,2,816,8955,68745,port_scan,0.709,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-002808,2026-01-30 05:45:00,browser,10.0.12.143,172.16.51.19,TCP,https://example-safe.test/account,44,0,0,0,benign,0.072,exe,22376,6.827,benign,0.0,31,2,4112,51978,75070,normal,0.074,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-002809,2026-01-30 06:00:00,server,10.0.250.143,172.16.96.88,TCP,https://example-safe.test/update,102,0,0,0,phishing,0.835,none,26216,2.575,benign,0.009,57,5,2860,77833,38742,normal,0.067,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-002810,2026-01-30 06:15:00,endpoint,10.0.138.118,172.16.162.89,HTTPS,https://example-safe.test/account,57,1,0,0,malicious,0.938,pdf,21494,2.439,suspicious,0.583,67,2,302,91769,92690,botnet,0.866,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-002811,2026-01-30 06:30:00,server,10.0.61.147,172.16.247.24,DNS,https://example-safe.test/home,52,0,0,0,benign,0.038,pdf,3232,6.295,benign,0.06,74,1,4363,77090,8685,port_scan,0.751,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-002812,2026-01-30 06:45:00,network,10.0.181.200,172.16.153.76,DNS,https://example-safe.test/update,107,0,0,0,phishing,0.893,exe,37946,6.379,suspicious,0.574,17,1,3066,3091,79397,normal,0.0,0,0,1,0,0,medium,malware_activity,Initial Access,1,Increase monitoring
EVT-002813,2026-01-30 07:00:00,network,10.0.243.57,172.16.94.243,DNS,https://example-safe.test/verify,112,0,0,0,phishing,0.87,none,16188,7.275,benign,0.0,7,1,946,82839,49334,normal,0.121,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-002814,2026-01-30 07:15:00,endpoint,10.0.223.9,172.16.198.30,HTTP,https://example-safe.test/home,76,0,0,0,benign,0.049,pdf,30690,6.735,benign,0.026,116,2,3626,80925,74778,port_scan,0.724,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-002815,2026-01-30 07:30:00,endpoint,10.0.29.7,172.16.248.225,TCP,https://example-safe.test/download,114,0,0,1,phishing,0.86,dll,41381,5.546,benign,0.027,41,1,4348,51587,24068,port_scan,0.755,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-002816,2026-01-30 07:45:00,network,10.0.200.105,172.16.207.221,HTTP,https://example-safe.test/verify,66,0,0,0,malicious,0.962,none,30232,6.206,benign,0.04,34,3,4266,6670,55140,dos,0.875,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-002817,2026-01-30 08:00:00,email,10.0.145.79,172.16.54.115,UDP,https://example-safe.test/account,80,0,0,0,phishing,0.864,zip,30110,5.678,malicious,1.0,87,0,2826,10392,34779,port_scan,0.748,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-002818,2026-01-30 08:15:00,email,10.0.144.199,172.16.78.120,HTTPS,https://example-safe.test/update,28,1,0,0,benign,0.028,doc,31121,7.413,malicious,0.968,8,2,402,45853,49309,normal,0.0,0,0,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-002819,2026-01-30 08:30:00,endpoint,10.0.106.83,172.16.25.237,HTTPS,https://example-safe.test/home,97,0,1,0,benign,0.054,dll,10282,4.707,benign,0.044,113,0,4444,36669,39062,port_scan,0.711,0,0,1,0,1,medium,network_attack,Credential Access,1,Increase monitoring
EVT-002820,2026-01-30 08:45:00,email,10.0.166.89,172.16.254.125,HTTP,https://example-safe.test/login,23,0,0,0,benign,0.072,zip,30878,3.086,suspicious,0.61,21,2,270,6013,81725,infiltration,0.918,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-002821,2026-01-30 09:00:00,endpoint,10.0.76.224,172.16.5.2,HTTPS,https://example-safe.test/account,115,0,0,1,suspicious,0.557,dll,4446,3.114,benign,0.095,53,4,3403,88931,33711,normal,0.047,0,0,1,0,0,medium,malicious_url,Discovery,1,Increase monitoring
EVT-002822,2026-01-30 09:15:00,server,10.0.175.10,172.16.111.80,HTTP,https://example-safe.test/login,58,0,0,0,benign,0.044,dll,43347,2.123,suspicious,0.556,42,1,826,64096,66668,ddos,0.969,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002823,2026-01-30 09:30:00,server,10.0.251.152,172.16.103.191,DNS,https://example-safe.test/update,49,0,0,1,phishing,0.905,exe,49485,6.905,benign,0.071,14,1,3964,43167,27848,brute_force,0.759,0,0,1,0,1,medium,network_attack,Initial Access,1,Increase monitoring
EVT-002824,2026-01-30 09:45:00,server,10.0.50.196,172.16.124.182,UDP,https://example-safe.test/verify,38,0,0,0,benign,0.039,exe,9874,5.503,suspicious,0.621,114,3,2919,55292,3797,ddos,0.952,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002825,2026-01-30 10:00:00,endpoint,10.0.126.43,172.16.166.124,DNS,https://example-safe.test/account,110,1,0,0,benign,0.048,pdf,17639,4.784,malicious,0.923,41,4,939,5606,91494,normal,0.024,0,1,1,0,0,medium,malware_activity,Execution,1,Increase monitoring
EVT-002826,2026-01-30 10:15:00,endpoint,10.0.165.173,172.16.17.31,HTTPS,https://example-safe.test/update,92,0,1,0,malicious,0.989,zip,46718,6.461,benign,0.023,26,5,2147,88901,22945,data_exfiltration,0.993,0,0,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-002827,2026-01-30 10:30:00,email,10.0.234.54,172.16.129.134,UDP,https://example-safe.test/home,74,0,0,1,malicious,0.949,pdf,46311,3.896,malicious,0.937,99,2,4883,67915,91777,dos,0.924,0,1,1,1,1,critical,possible_data_exfiltration,Initial Access,1,Isolate endpoint and investigate transfer
EVT-002828,2026-01-30 10:45:00,email,10.0.253.231,172.16.223.70,TCP,https://example-safe.test/login,22,0,0,0,benign,0.036,pdf,15712,6.375,benign,0.004,84,2,4211,71970,62945,web_attack,0.858,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002829,2026-01-30 11:00:00,email,10.0.43.196,172.16.36.136,HTTP,https://example-safe.test/home,108,1,0,1,benign,0.069,js,29615,7.145,benign,0.027,85,2,3343,46399,55644,normal,0.073,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-002830,2026-01-30 11:15:00,browser,10.0.228.37,172.16.93.73,UDP,https://example-safe.test/account,45,0,0,0,benign,0.025,exe,44508,5.698,benign,0.007,100,2,4867,40743,42018,ddos,0.945,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
EVT-002831,2026-01-30 11:30:00,endpoint,10.0.217.169,172.16.214.138,HTTP,https://example-safe.test/home,112,0,0,0,phishing,0.91,none,47219,7.827,benign,0.054,38,1,3147,34220,56784,botnet,0.869,0,0,1,0,1,high,network_attack,Initial Access,1,Block suspicious indicator for analyst review
EVT-002832,2026-01-30 11:45:00,server,10.0.222.128,172.16.24.191,UDP,https://example-safe.test/account,92,0,0,0,phishing,0.832,doc,41322,6.406,benign,0.076,1,1,1276,45775,35071,normal,0.041,0,0,1,0,0,medium,malicious_url,Initial Access,1,Increase monitoring
EVT-002833,2026-01-30 12:00:00,server,10.0.129.93,172.16.168.2,HTTPS,https://example-safe.test/download,94,0,0,0,benign,0.052,doc,9378,4.631,benign,0.02,6,1,3204,35442,61678,normal,0.084,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-002834,2026-01-30 12:15:00,browser,10.0.16.37,172.16.20.209,DNS,https://example-safe.test/home,124,0,0,0,benign,0.034,none,36382,5.75,benign,0.011,117,3,3579,88830,80458,dos,0.879,0,1,1,1,1,critical,possible_data_exfiltration,Exfiltration,1,Isolate endpoint and investigate transfer
EVT-002835,2026-01-30 12:30:00,browser,10.0.165.135,172.16.33.14,HTTPS,https://example-safe.test/download,87,1,1,0,benign,0.058,exe,7435,2.723,benign,0.069,60,3,3268,15497,79414,normal,0.066,0,0,0,0,0,low,normal_activity,Discovery,1,No immediate action
EVT-002836,2026-01-30 12:45:00,server,10.0.40.179,172.16.224.182,TCP,https://example-safe.test/login,44,0,0,0,suspicious,0.587,doc,39725,7.475,suspicious,0.57,51,2,4964,15283,63547,ddos,0.952,0,0,1,0,1,high,network_attack,Discovery,1,Block suspicious indicator for analyst review
